variant,split,seed,episodes,success_rate,tail_risk,calibration_error
data_augmentation_wam,hidden_mode_shift,2,600,0.5133,0.4867,0.0135
data_augmentation_wam,hidden_mode_shift,3,600,0.4983,0.5017,0.0066
data_augmentation_wam,hidden_mode_shift,4,600,0.5550,0.4450,0.0554
data_augmentation_wam,hidden_mode_shift,5,600,0.4617,0.5383,0.0409
data_augmentation_wam,hidden_mode_shift,6,600,0.5067,0.4933,0.0061
data_augmentation_wam,embodiment_shift,0,600,0.5050,0.4950,0.0160
data_augmentation_wam,embodiment_shift,1,600,0.5200,0.4800,0.0018
data_augmentation_wam,embodiment_shift,2,600,0.5417,0.4583,0.0145
data_augmentation_wam,embodiment_shift,3,600,0.5300,0.4700,0.0023
data_augmentation_wam,embodiment_shift,4,600,0.5200,0.4800,0.0070
data_augmentation_wam,embodiment_shift,5,600,0.5483,0.4517,0.0183
data_augmentation_wam,embodiment_shift,6,600,0.5617,0.4383,0.0337
data_augmentation_wam,combined_stress,0,600,0.4233,0.5767,0.0007
data_augmentation_wam,combined_stress,1,600,0.4117,0.5883,0.0081
data_augmentation_wam,combined_stress,2,600,0.4550,0.5450,0.0262
data_augmentation_wam,combined_stress,3,600,0.4467,0.5533,0.0127
data_augmentation_wam,combined_stress,4,600,0.4167,0.5833,0.0119
data_augmentation_wam,combined_stress,5,600,0.4517,0.5483,0.0201
data_augmentation_wam,combined_stress,6,600,0.3967,0.6033,0.0329
scalar_uncertainty_planner,nominal,0,600,0.6750,0.3250,0.0073
scalar_uncertainty_planner,nominal,1,600,0.6800,0.3200,0.0151
scalar_uncertainty_planner,nominal,2,600,0.6683,0.3317,0.0235
scalar_uncertainty_planner,nominal,3,600,0.6750,0.3250,0.0052
scalar_uncertainty_planner,nominal,4,600,0.6817,0.3183,0.0114
scalar_uncertainty_planner,nominal,5,600,0.6633,0.3367,0.0212
scalar_uncertainty_planner,nominal,6,600,0.7117,0.2883,0.0179
scalar_uncertainty_planner,hidden_mode_shift,0,600,0.5467,0.4533,0.0142
scalar_uncertainty_planner,hidden_mode_shift,1,600,0.5917,0.4083,0.0181
scalar_uncertainty_planner,hidden_mode_shift,2,600,0.5583,0.4417,0.0120
scalar_uncertainty_planner,hidden_mode_shift,3,600,0.5667,0.4333,0.0080
scalar_uncertainty_planner,hidden_mode_shift,4,600,0.5567,0.4433,0.0149
scalar_uncertainty_planner,hidden_mode_shift,5,600,0.5783,0.4217,0.0153
scalar_uncertainty_planner,hidden_mode_shift,6,600,0.6000,0.4000,0.0278
scalar_uncertainty_planner,embodiment_shift,0,600,0.5683,0.4317,0.0145
scalar_uncertainty_planner,embodiment_shift,1,600,0.5800,0.4200,0.0156
scalar_uncertainty_planner,embodiment_shift,2,600,0.6067,0.3933,0.0144
scalar_uncertainty_planner,embodiment_shift,3,600,0.5850,0.4150,0.0043
scalar_uncertainty_planner,embodiment_shift,4,600,0.5900,0.4100,0.0036
scalar_uncertainty_planner,embodiment_shift,5,600,0.6033,0.3967,0.0183
scalar_uncertainty_planner,embodiment_shift,6,600,0.5983,0.4017,0.0041
scalar_uncertainty_planner,combined_stress,0,600,0.5183,0.4817,0.0150
scalar_uncertainty_planner,combined_stress,1,600,0.4983,0.5017,0.0177
scalar_uncertainty_planner,combined_stress,2,600,0.5133,0.4867,0.0005
scalar_uncertainty_planner,combined_stress,3,600,0.4950,0.5050,0.0062
scalar_uncertainty_planner,combined_stress,4,600,0.5100,0.4900,0.0041
scalar_uncertainty_planner,combined_stress,5,600,0.4800,0.5200,0.0255
scalar_uncertainty_planner,combined_stress,6,600,0.5450,0.4550,0.0303
ensemble_disagreement_planner,nominal,0,600,0.6950,0.3050,0.0064
ensemble_disagreement_planner,nominal,1,600,0.7017,0.2983,0.0070
ensemble_disagreement_planner,nominal,2,600,0.6767,0.3233,0.0196
ensemble_disagreement_planner,nominal,3,600,0.7167,0.2833,0.0041
ensemble_disagreement_planner,nominal,4,600,0.7350,0.2650,0.0225
ensemble_disagreement_planner,nominal,5,600,0.7000,0.3000,0.0036
ensemble_disagreement_planner,nominal,6,600,0.7033,0.2967,0.0039
ensemble_disagreement_planner,hidden_mode_shift,0,600,0.5933,0.4067,0.0013
ensemble_disagreement_planner,hidden_mode_shift,1,600,0.5733,0.4267,0.0146
ensemble_disagreement_planner,hidden_mode_shift,2,600,0.5550,0.4450,0.0345
ensemble_disagreement_planner,hidden_mode_shift,3,600,0.6183,0.3817,0.0126
ensemble_disagreement_planner,hidden_mode_shift,4,600,0.6050,0.3950,0.0007
ensemble_disagreement_planner,hidden_mode_shift,5,600,0.5967,0.4033,0.0071
ensemble_disagreement_planner,hidden_mode_shift,6,600,0.5717,0.4283,0.0288
ensemble_disagreement_planner,embodiment_shift,0,600,0.6117,0.3883,0.0024
ensemble_disagreement_planner,embodiment_shift,1,600,0.5967,0.4033,0.0106
ensemble_disagreement_planner,embodiment_shift,2,600,0.6300,0.3700,0.0211
ensemble_disagreement_planner,embodiment_shift,3,600,0.6350,0.3650,0.0098
ensemble_disagreement_planner,embodiment_shift,4,600,0.6117,0.3883,0.0134
ensemble_disagreement_planner,embodiment_shift,5,600,0.5800,0.4200,0.0290
ensemble_disagreement_planner,embodiment_shift,6,600,0.6200,0.3800,0.0001
ensemble_disagreement_planner,combined_stress,0,600,0.5350,0.4650,0.0091
ensemble_disagreement_planner,combined_stress,1,600,0.5383,0.4617,0.0009
ensemble_disagreement_planner,combined_stress,2,600,0.4917,0.5083,0.0473
ensemble_disagreement_planner,combined_stress,3,600,0.5567,0.4433,0.0014
ensemble_disagreement_planner,combined_stress,4,600,0.5867,0.4133,0.0315
ensemble_disagreement_planner,combined_stress,5,600,0.5200,0.4800,0.0191
ensemble_disagreement_planner,combined_stress,6,600,0.5467,0.4533,0.0033
conformal_risk_filter,nominal,0,600,0.7467,0.2533,0.0283
conformal_risk_filter,nominal,1,600,0.6933,0.3067,0.0121
conformal_risk_filter,nominal,2,600,0.6933,0.3067,0.0185
conformal_risk_filter,nominal,3,600,0.7167,0.2833,0.0103
conformal_risk_filter,nominal,4,600,0.7100,0.2900,0.0018
conformal_risk_filter,nominal,5,600,0.7183,0.2817,0.0140
conformal_risk_filter,nominal,6,600,0.6683,0.3317,0.0490
conformal_risk_filter,hidden_mode_shift,0,600,0.6083,0.3917,0.0106
conformal_risk_filter,hidden_mode_shift,1,600,0.6050,0.3950,0.0010
conformal_risk_filter,hidden_mode_shift,2,600,0.6167,0.3833,0.0043
conformal_risk_filter,hidden_mode_shift,3,600,0.5933,0.4067,0.0136
conformal_risk_filter,hidden_mode_shift,4,600,0.6817,0.3183,0.0729
conformal_risk_filter,hidden_mode_shift,5,600,0.5750,0.4250,0.0298
conformal_risk_filter,hidden_mode_shift,6,600,0.6250,0.3750,0.0071
conformal_risk_filter,embodiment_shift,0,600,0.6317,0.3683,0.0054
conformal_risk_filter,embodiment_shift,1,600,0.6200,0.3800,0.0041
conformal_risk_filter,embodiment_shift,2,600,0.6400,0.3600,0.0095
conformal_risk_filter,embodiment_shift,3,600,0.6450,0.3550,0.0200
conformal_risk_filter,embodiment_shift,4,600,0.6333,0.3667,0.0064
conformal_risk_filter,embodiment_shift,5,600,0.6383,0.3617,0.0154
conformal_risk_filter,embodiment_shift,6,600,0.6500,0.3500,0.0140
conformal_risk_filter,combined_stress,0,600,0.5750,0.4250,0.0031
conformal_risk_filter,combined_stress,1,600,0.5350,0.4650,0.0240
conformal_risk_filter,combined_stress,2,600,0.5800,0.4200,0.0146
conformal_risk_filter,combined_stress,3,600,0.5717,0.4283,0.0118
conformal_risk_filter,combined_stress,4,600,0.5600,0.4400,0.0018
conformal_risk_filter,combined_stress,5,600,0.5617,0.4383,0.0038
conformal_risk_filter,combined_stress,6,600,0.5600,0.4400,0.0109
proposed_branch_mechanism,nominal,0,600,0.7633,0.2367,0.0152
proposed_branch_mechanism,nominal,1,600,0.7533,0.2467,0.0026
proposed_branch_mechanism,nominal,2,600,0.7783,0.2217,0.0102
proposed_branch_mechanism,nominal,3,600,0.7850,0.2150,0.0282
proposed_branch_mechanism,nominal,4,600,0.7500,0.2500,0.0138
proposed_branch_mechanism,nominal,5,600,0.7583,0.2417,0.0025
proposed_branch_mechanism,nominal,6,600,0.7650,0.2350,0.0087
proposed_branch_mechanism,hidden_mode_shift,0,600,0.6717,0.3283,0.0116
proposed_branch_mechanism,hidden_mode_shift,1,600,0.7000,0.3000,0.0091
proposed_branch_mechanism,hidden_mode_shift,2,600,0.7017,0.2983,0.0015
proposed_branch_mechanism,hidden_mode_shift,3,600,0.6933,0.3067,0.0015
proposed_branch_mechanism,hidden_mode_shift,4,600,0.7283,0.2717,0.0295
proposed_branch_mechanism,hidden_mode_shift,5,600,0.6967,0.3033,0.0058
proposed_branch_mechanism,hidden_mode_shift,6,600,0.7083,0.2917,0.0170
proposed_branch_mechanism,embodiment_shift,0,600,0.7317,0.2683,0.0363
proposed_branch_mechanism,embodiment_shift,1,600,0.6783,0.3217,0.0247
proposed_branch_mechanism,embodiment_shift,2,600,0.7033,0.2967,0.0119
proposed_branch_mechanism,embodiment_shift,3,600,0.7017,0.2983,0.0022
proposed_branch_mechanism,embodiment_shift,4,600,0.6983,0.3017,0.0126
proposed_branch_mechanism,embodiment_shift,5,600,0.7067,0.2933,0.0037
proposed_branch_mechanism,embodiment_shift,6,600,0.6817,0.3183,0.0217
proposed_branch_mechanism,combined_stress,0,600,0.6267,0.3733,0.0261
proposed_branch_mechanism,combined_stress,1,600,0.6650,0.3350,0.0046
proposed_branch_mechanism,combined_stress,2,600,0.6850,0.3150,0.0123
proposed_branch_mechanism,combined_stress,3,600,0.6617,0.3383,0.0004
proposed_branch_mechanism,combined_stress,4,600,0.6717,0.3283,0.0033
proposed_branch_mechanism,combined_stress,5,600,0.6433,0.3567,0.0170
proposed_branch_mechanism,combined_stress,6,600,0.6667,0.3333,0.0059
oracle_branch_upper_bound,nominal,0,600,0.8233,0.1767,0.0051
oracle_branch_upper_bound,nominal,1,600,0.7983,0.2017,0.0240
oracle_branch_upper_bound,nominal,2,600,0.8250,0.1750,0.0053
oracle_branch_upper_bound,nominal,3,600,0.8417,0.1583,0.0314
oracle_branch_upper_bound,nominal,4,600,0.8033,0.1967,0.0210
oracle_branch_upper_bound,nominal,5,600,0.7967,0.2033,0.0055
oracle_branch_upper_bound,nominal,6,600,0.8067,0.1933,0.0010
oracle_branch_upper_bound,hidden_mode_shift,0,600,0.7600,0.2400,0.0131
oracle_branch_upper_bound,hidden_mode_shift,1,600,0.7867,0.2133,0.0095
oracle_branch_upper_bound,hidden_mode_shift,2,600,0.7550,0.2450,0.0196
oracle_branch_upper_bound,hidden_mode_shift,3,600,0.7650,0.2350,0.0001
oracle_branch_upper_bound,hidden_mode_shift,4,600,0.8000,0.2000,0.0208
oracle_branch_upper_bound,hidden_mode_shift,5,600,0.7483,0.2517,0.0086
oracle_branch_upper_bound,hidden_mode_shift,6,600,0.7833,0.2167,0.0228
oracle_branch_upper_bound,embodiment_shift,0,600,0.8000,0.2000,0.0182
oracle_branch_upper_bound,embodiment_shift,1,600,0.7717,0.2283,0.0142
oracle_branch_upper_bound,embodiment_shift,2,600,0.7567,0.2433,0.0266
oracle_branch_upper_bound,embodiment_shift,3,600,0.7750,0.2250,0.0012
oracle_branch_upper_bound,embodiment_shift,4,600,0.7717,0.2283,0.0162
oracle_branch_upper_bound,embodiment_shift,5,600,0.7767,0.2233,0.0110
oracle_branch_upper_bound,embodiment_shift,6,600,0.7600,0.2400,0.0092
oracle_branch_upper_bound,combined_stress,0,600,0.7383,0.2617,0.0138
oracle_branch_upper_bound,combined_stress,1,600,0.7417,0.2583,0.0145
oracle_branch_upper_bound,combined_stress,2,600,0.7600,0.2400,0.0064
oracle_branch_upper_bound,combined_stress,3,600,0.7500,0.2500,0.0059
oracle_branch_upper_bound,combined_stress,4,600,0.7533,0.2467,0.0049
oracle_branch_upper_bound,combined_stress,5,600,0.7267,0.2733,0.0093
oracle_branch_upper_bound,combined_stress,6,600,0.7483,0.2517,0.0088
