method,split,seed,mean_success,ci95_success,mean_utility,ci95_utility,mean_precondition_violation,ci95_precondition_violation,mean_belief_ece,ci95_belief_ece,mean_branch_entropy_error,ci95_branch_entropy_error,mean_recovery_success,ci95_recovery_success,mean_damage_rate,ci95_damage_rate,mean_wasted_action,ci95_wasted_action,mean_intervention_cost,ci95_intervention_cost,mean_probe_overhead,ci95_probe_overhead,mean_irreversible_commitment,ci95_irreversible_commitment,mean_plan_depth_blowup,ci95_plan_depth_blowup,mean_regret_to_oracle,ci95_regret_to_oracle,groups
receding_horizon_mpc,unseen_contact,8,0.485417,0.043562,0.234141,0.047492,0.162656,0.009463,0.13925,0.006962,0.143434,0.005189,0.296914,0.002911,0.072018,0.003714,0.126684,0.006703,0.238436,0.000825,0.037058,0.0,0.083122,0.005352,0.117078,0.004942,0.26875,0.054045,80
receding_horizon_mpc,unseen_contact,9,0.4875,0.047129,0.236018,0.051273,0.16247,0.009216,0.139151,0.007017,0.143307,0.005215,0.298872,0.002601,0.070746,0.003543,0.126415,0.006757,0.238436,0.000825,0.037058,0.0,0.083998,0.005091,0.117671,0.004861,0.258333,0.049275,80
receding_horizon_mpc,unseen_compliance,0,0.477083,0.046396,0.228139,0.049694,0.155925,0.008907,0.137124,0.00685,0.141767,0.005211,0.29696,0.002885,0.074524,0.003799,0.126074,0.006819,0.239377,0.000812,0.036455,0.0,0.084942,0.005594,0.116268,0.00492,0.220833,0.047841,80
receding_horizon_mpc,unseen_compliance,1,0.479167,0.037379,0.229796,0.041101,0.15698,0.00898,0.13669,0.006743,0.141406,0.005085,0.30007,0.003066,0.073465,0.003856,0.12621,0.006691,0.239377,0.000812,0.036455,0.0,0.085642,0.005537,0.116773,0.004915,0.204167,0.045377,80
receding_horizon_mpc,unseen_compliance,2,0.445833,0.044928,0.197101,0.047712,0.15575,0.008824,0.137217,0.006691,0.141551,0.005296,0.296669,0.002607,0.074164,0.003842,0.126154,0.006822,0.239377,0.000812,0.036455,0.0,0.084849,0.005512,0.115614,0.004895,0.289583,0.053495,80
receding_horizon_mpc,unseen_compliance,3,0.50625,0.04592,0.257454,0.04929,0.155324,0.00889,0.136769,0.006769,0.14113,0.00523,0.29794,0.002507,0.073745,0.003546,0.12656,0.00676,0.239377,0.000812,0.036455,0.0,0.085644,0.005327,0.115486,0.004994,0.239583,0.048216,80
receding_horizon_mpc,unseen_compliance,4,0.439583,0.042403,0.191786,0.045895,0.155113,0.008756,0.136901,0.006696,0.14139,0.005296,0.297316,0.002742,0.074285,0.003633,0.126899,0.006785,0.239377,0.000812,0.036455,0.0,0.084911,0.00537,0.115905,0.005053,0.2875,0.050652,80
receding_horizon_mpc,unseen_compliance,5,0.410417,0.042283,0.163166,0.047459,0.155513,0.008988,0.136629,0.006725,0.141342,0.005025,0.298207,0.002506,0.074715,0.003879,0.126682,0.006875,0.239377,0.000812,0.036455,0.0,0.084761,0.005566,0.11673,0.004922,0.302083,0.054542,80
receding_horizon_mpc,unseen_compliance,6,0.466667,0.045163,0.218402,0.047497,0.155977,0.008789,0.136181,0.00674,0.141233,0.005396,0.299329,0.002408,0.073441,0.00354,0.126838,0.006754,0.239377,0.000812,0.036455,0.0,0.084827,0.005607,0.116393,0.004903,0.260417,0.044197,80
receding_horizon_mpc,unseen_compliance,7,0.464583,0.046378,0.215872,0.049412,0.155285,0.00883,0.136817,0.006913,0.141208,0.005192,0.298434,0.00276,0.074268,0.003708,0.12592,0.006725,0.239377,0.000812,0.036455,0.0,0.084543,0.005604,0.116781,0.004944,0.275,0.049343,80
receding_horizon_mpc,unseen_compliance,8,0.479167,0.040833,0.229945,0.043497,0.155679,0.008886,0.136751,0.00668,0.141417,0.005243,0.297602,0.002819,0.074228,0.003606,0.126326,0.006788,0.239377,0.000812,0.036455,0.0,0.085218,0.005409,0.115958,0.005096,0.26875,0.050156,80
receding_horizon_mpc,unseen_compliance,9,0.45,0.05046,0.2014,0.0537,0.155205,0.009114,0.136957,0.006701,0.141332,0.005275,0.296476,0.00264,0.073335,0.003694,0.127008,0.006941,0.239377,0.000812,0.036455,0.0,0.085177,0.005747,0.11522,0.0049,0.297917,0.055035,80
receding_horizon_mpc,probe_latency,0,0.458333,0.044447,0.206981,0.049459,0.157727,0.009093,0.137774,0.006646,0.143724,0.005382,0.296758,0.002797,0.073313,0.003865,0.127696,0.006944,0.241857,0.000824,0.040024,0.0,0.086628,0.005613,0.119306,0.005026,0.283333,0.056161,80
receding_horizon_mpc,probe_latency,1,0.45,0.044787,0.199791,0.048901,0.156605,0.008867,0.137412,0.006825,0.144101,0.005389,0.297722,0.002803,0.072532,0.003849,0.128521,0.006758,0.241857,0.000824,0.040024,0.0,0.086315,0.005433,0.119236,0.005157,0.264583,0.052201,80
receding_horizon_mpc,probe_latency,2,0.472917,0.04592,0.222045,0.047711,0.157232,0.008727,0.138487,0.006648,0.143874,0.00551,0.295251,0.002925,0.071841,0.003789,0.128163,0.006819,0.241857,0.000824,0.040024,0.0,0.085959,0.005705,0.117996,0.005275,0.29375,0.054589,80
receding_horizon_mpc,probe_latency,3,0.44375,0.043075,0.191411,0.046012,0.157515,0.009101,0.137967,0.006864,0.143481,0.005526,0.298199,0.002896,0.072602,0.00393,0.128191,0.006811,0.241857,0.000824,0.040024,0.0,0.086976,0.005705,0.118846,0.005183,0.275,0.053608,80
receding_horizon_mpc,probe_latency,4,0.454167,0.042693,0.202245,0.045909,0.157762,0.008877,0.138189,0.006827,0.143476,0.005504,0.296035,0.002713,0.072612,0.003633,0.127799,0.006827,0.241857,0.000824,0.040024,0.0,0.085524,0.005717,0.118865,0.005108,0.23125,0.049135,80
receding_horizon_mpc,probe_latency,5,0.466667,0.046271,0.218164,0.04942,0.156868,0.009096,0.138168,0.006724,0.143685,0.005379,0.298311,0.002601,0.07139,0.003873,0.127976,0.006965,0.241857,0.000824,0.040024,0.0,0.086902,0.005578,0.118488,0.005047,0.279167,0.055973,80
receding_horizon_mpc,probe_latency,6,0.464583,0.039282,0.212589,0.043381,0.157626,0.008919,0.138019,0.006753,0.143423,0.005318,0.298766,0.003012,0.072757,0.003729,0.127575,0.006856,0.241857,0.000824,0.040024,0.0,0.086528,0.005698,0.118638,0.005258,0.277083,0.052604,80
receding_horizon_mpc,probe_latency,7,0.504167,0.041895,0.252607,0.044366,0.157556,0.009065,0.138034,0.006844,0.142948,0.005434,0.299102,0.002043,0.072334,0.003662,0.127643,0.006801,0.241857,0.000824,0.040024,0.0,0.086975,0.005479,0.117598,0.005114,0.247917,0.049307,80
receding_horizon_mpc,probe_latency,8,0.45625,0.051567,0.205874,0.055236,0.157362,0.009016,0.137843,0.006888,0.144419,0.005363,0.298018,0.002567,0.072579,0.003744,0.127266,0.006872,0.241857,0.000824,0.040024,0.0,0.085833,0.005605,0.118522,0.005336,0.291667,0.053418,80
receding_horizon_mpc,probe_latency,9,0.433333,0.048827,0.183326,0.051749,0.155891,0.008767,0.138772,0.006915,0.143564,0.005376,0.298022,0.002607,0.07193,0.003566,0.128332,0.006969,0.241857,0.000824,0.040024,0.0,0.086295,0.005749,0.119015,0.005186,0.308333,0.051683,80
receding_horizon_mpc,sensor_dropout,0,0.4875,0.047841,0.199655,0.051502,0.184319,0.010961,0.168436,0.008755,0.176334,0.006385,0.292435,0.00297,0.074161,0.003642,0.143613,0.007686,0.244149,0.001018,0.047965,0.0,0.087656,0.005594,0.143285,0.005651,0.239583,0.048912,80
receding_horizon_mpc,sensor_dropout,1,0.420833,0.042296,0.134953,0.043816,0.183684,0.010651,0.167581,0.00881,0.176093,0.006597,0.294125,0.002866,0.073721,0.003697,0.14377,0.007586,0.244149,0.001018,0.047965,0.0,0.08727,0.005623,0.143072,0.005723,0.320833,0.054444,80
receding_horizon_mpc,sensor_dropout,2,0.475,0.041945,0.186902,0.046283,0.183436,0.010899,0.168638,0.008882,0.176824,0.006441,0.294686,0.003076,0.074417,0.003897,0.143326,0.007683,0.244149,0.001018,0.047965,0.0,0.087935,0.005847,0.14262,0.005801,0.302083,0.051353,80
receding_horizon_mpc,sensor_dropout,3,0.454167,0.046115,0.167536,0.049156,0.183391,0.010751,0.167897,0.008929,0.176753,0.00647,0.295005,0.002694,0.073653,0.003857,0.143604,0.007891,0.244149,0.001018,0.047965,0.0,0.087015,0.005805,0.142963,0.005925,0.297917,0.052844,80
receding_horizon_mpc,sensor_dropout,4,0.470833,0.05025,0.184632,0.055263,0.183083,0.010936,0.168257,0.008805,0.176274,0.006498,0.294164,0.002907,0.074768,0.00385,0.143456,0.007937,0.244149,0.001018,0.047965,0.0,0.087524,0.006032,0.142928,0.005679,0.272917,0.055204,80
receding_horizon_mpc,sensor_dropout,5,0.454167,0.04025,0.168641,0.045328,0.183449,0.01093,0.168027,0.009,0.176174,0.00656,0.295935,0.002671,0.074258,0.00388,0.143173,0.00791,0.244149,0.001018,0.047965,0.0,0.087709,0.005789,0.142035,0.005998,0.252083,0.047918,80
receding_horizon_mpc,sensor_dropout,6,0.40625,0.039346,0.121839,0.04191,0.184162,0.010798,0.168286,0.008947,0.176645,0.00647,0.29634,0.002764,0.073717,0.00398,0.143248,0.007721,0.244149,0.001018,0.047965,0.0,0.086623,0.005868,0.14255,0.005737,0.310417,0.057452,80
receding_horizon_mpc,sensor_dropout,7,0.458333,0.04667,0.172214,0.049966,0.183154,0.010893,0.168495,0.008688,0.176454,0.006492,0.295331,0.002748,0.074264,0.003744,0.144296,0.007929,0.244149,0.001018,0.047965,0.0,0.087372,0.005811,0.142271,0.005875,0.24375,0.053242,80
receding_horizon_mpc,sensor_dropout,8,0.45625,0.046758,0.172329,0.051137,0.184289,0.010704,0.168324,0.008897,0.176135,0.006346,0.296969,0.002578,0.074244,0.003871,0.142615,0.007783,0.244149,0.001018,0.047965,0.0,0.086719,0.005648,0.142613,0.005747,0.283333,0.055556,80
receding_horizon_mpc,sensor_dropout,9,0.43125,0.046012,0.144254,0.052046,0.183298,0.010732,0.169044,0.008879,0.176291,0.006575,0.294957,0.003296,0.074836,0.003795,0.142378,0.007803,0.244149,0.001018,0.047965,0.0,0.087085,0.00569,0.143066,0.005701,0.291667,0.057674,80
receding_horizon_mpc,heldout_combined_contact_uncertainty,0,0.4125,0.047201,0.126055,0.049202,0.18106,0.010793,0.15396,0.007864,0.164095,0.00633,0.293769,0.003143,0.078665,0.004172,0.144346,0.007967,0.247621,0.000946,0.044591,0.0,0.095896,0.006567,0.137218,0.00614,0.30625,0.051795,80
receding_horizon_mpc,heldout_combined_contact_uncertainty,1,0.4375,0.042056,0.150417,0.047092,0.181583,0.010778,0.153495,0.007753,0.164854,0.006277,0.294164,0.002903,0.07936,0.004052,0.144425,0.00806,0.247621,0.000946,0.044591,0.0,0.095859,0.006628,0.136879,0.006025,0.285417,0.046921,80
receding_horizon_mpc,heldout_combined_contact_uncertainty,2,0.466667,0.047353,0.181567,0.053291,0.181918,0.010763,0.154161,0.00801,0.165078,0.006371,0.294406,0.002882,0.079301,0.004224,0.143746,0.008168,0.247621,0.000946,0.044591,0.0,0.095593,0.006497,0.137006,0.006212,0.247917,0.05262,80
receding_horizon_mpc,heldout_combined_contact_uncertainty,3,0.402083,0.047457,0.118555,0.051735,0.180563,0.010706,0.15364,0.007729,0.163324,0.006389,0.294931,0.0028,0.078646,0.004259,0.143578,0.008136,0.247621,0.000946,0.044591,0.0,0.095783,0.006729,0.137056,0.006051,0.333333,0.056341,80
receding_horizon_mpc,heldout_combined_contact_uncertainty,4,0.439583,0.042003,0.154379,0.042887,0.181134,0.01078,0.154086,0.007886,0.164063,0.006447,0.29471,0.003328,0.078679,0.004121,0.143545,0.007989,0.247621,0.000946,0.044591,0.0,0.094615,0.006404,0.136471,0.006137,0.3,0.057056,80
receding_horizon_mpc,heldout_combined_contact_uncertainty,5,0.460417,0.046214,0.174895,0.050998,0.181466,0.01056,0.154336,0.00802,0.164641,0.006309,0.295051,0.003041,0.078769,0.004174,0.144393,0.008226,0.247621,0.000946,0.044591,0.0,0.095702,0.006496,0.137263,0.005961,0.260417,0.051271,80
receding_horizon_mpc,heldout_combined_contact_uncertainty,6,0.435417,0.044063,0.153036,0.050049,0.181548,0.010841,0.153658,0.0082,0.164865,0.006397,0.294031,0.002852,0.078701,0.004045,0.143658,0.008421,0.247621,0.000946,0.044591,0.0,0.095824,0.006497,0.136143,0.006068,0.295833,0.046842,80
receding_horizon_mpc,heldout_combined_contact_uncertainty,7,0.441667,0.047955,0.158921,0.054833,0.181055,0.010605,0.154673,0.007925,0.164731,0.006354,0.293584,0.002702,0.078855,0.004155,0.143732,0.008141,0.247621,0.000946,0.044591,0.0,0.096586,0.006584,0.137459,0.006052,0.258333,0.048585,80
receding_horizon_mpc,heldout_combined_contact_uncertainty,8,0.46875,0.038588,0.183338,0.040859,0.180275,0.010855,0.154098,0.007822,0.164152,0.006409,0.294456,0.002511,0.078775,0.004168,0.143994,0.008304,0.247621,0.000946,0.044591,0.0,0.095577,0.006315,0.13714,0.006056,0.254167,0.050318,80
receding_horizon_mpc,heldout_combined_contact_uncertainty,9,0.452083,0.048687,0.169857,0.052198,0.180473,0.010804,0.154005,0.007607,0.164773,0.006321,0.295007,0.003048,0.07877,0.004004,0.144242,0.00798,0.247621,0.000946,0.044591,0.0,0.095552,0.006564,0.1373,0.005993,0.254167,0.058104,80
learned_failure_classifier,nominal,0,0.508333,0.042663,0.344102,0.044908,0.109316,0.005901,0.095997,0.004285,0.099701,0.003478,0.333852,0.002649,0.05449,0.002359,0.09244,0.004699,0.201454,0.000564,0.02472,0.0,0.065181,0.003602,0.082386,0.003564,0.25625,0.050974,80
learned_failure_classifier,nominal,1,0.529167,0.044928,0.365087,0.047435,0.109653,0.005831,0.097134,0.004113,0.100519,0.003505,0.335026,0.002568,0.054524,0.002295,0.091264,0.004206,0.201454,0.000564,0.02472,0.0,0.065372,0.003715,0.082247,0.003459,0.264583,0.049546,80
learned_failure_classifier,nominal,2,0.539583,0.042799,0.374861,0.045583,0.109214,0.005753,0.096886,0.003969,0.099875,0.003596,0.336257,0.00246,0.055086,0.00239,0.092663,0.004348,0.201454,0.000564,0.02472,0.0,0.065923,0.003632,0.08353,0.003354,0.25625,0.045736,80
learned_failure_classifier,nominal,3,0.5625,0.042851,0.398576,0.043525,0.109178,0.005949,0.096611,0.00396,0.100551,0.003387,0.335414,0.002665,0.054742,0.002222,0.092136,0.004402,0.201454,0.000564,0.02472,0.0,0.064893,0.003575,0.081972,0.003306,0.208333,0.044825,80
learned_failure_classifier,nominal,4,0.545833,0.048262,0.380752,0.050644,0.109018,0.005894,0.096534,0.004149,0.099992,0.003538,0.333096,0.002328,0.055615,0.002226,0.092954,0.004347,0.201454,0.000564,0.02472,0.0,0.065505,0.003677,0.082124,0.003309,0.245833,0.051642,80
learned_failure_classifier,nominal,5,0.577083,0.044235,0.411783,0.046005,0.109408,0.006159,0.096682,0.004173,0.098894,0.003613,0.33195,0.002844,0.054739,0.00234,0.093753,0.004304,0.201454,0.000564,0.02472,0.0,0.065744,0.003712,0.082165,0.003518,0.20625,0.041191,80
learned_failure_classifier,nominal,6,0.547917,0.039066,0.383216,0.039829,0.10911,0.005971,0.096664,0.004177,0.099994,0.003603,0.333398,0.002309,0.055027,0.002411,0.092954,0.00443,0.201454,0.000564,0.02472,0.0,0.064689,0.003758,0.082685,0.003491,0.222917,0.043851,80
learned_failure_classifier,nominal,7,0.572917,0.047865,0.407303,0.050345,0.109899,0.005807,0.097324,0.004058,0.099933,0.003464,0.333059,0.002344,0.055081,0.00225,0.09316,0.004248,0.201454,0.000564,0.02472,0.0,0.065673,0.003726,0.082573,0.003442,0.214583,0.047635,80
learned_failure_classifier,nominal,8,0.539583,0.039942,0.376117,0.04073,0.108492,0.005636,0.097155,0.004048,0.099716,0.003466,0.334243,0.002468,0.054595,0.002504,0.091456,0.004215,0.201454,0.000564,0.02472,0.0,0.065444,0.003822,0.081592,0.003388,0.247917,0.049648,80
learned_failure_classifier,nominal,9,0.539583,0.043192,0.375141,0.04595,0.109748,0.005677,0.097115,0.004135,0.100078,0.003552,0.333028,0.002781,0.054152,0.002328,0.091999,0.004462,0.201454,0.000564,0.02472,0.0,0.065129,0.00355,0.082309,0.003428,0.297917,0.053794,80
learned_failure_classifier,seen_shift,0,0.514583,0.043562,0.321044,0.045244,0.127258,0.006921,0.110453,0.004973,0.117139,0.00412,0.332326,0.002721,0.061286,0.002841,0.104935,0.005151,0.210698,0.000702,0.03044,0.0,0.073215,0.004428,0.096896,0.004242,0.239583,0.043426,80
learned_failure_classifier,seen_shift,1,0.514583,0.047279,0.320089,0.050764,0.12803,0.006834,0.110972,0.005029,0.117336,0.004216,0.331612,0.002752,0.061534,0.002907,0.104429,0.005259,0.210698,0.000702,0.03044,0.0,0.073749,0.004351,0.09662,0.003995,0.247917,0.049987,80
learned_failure_classifier,seen_shift,2,0.55,0.046271,0.35509,0.050012,0.127879,0.007051,0.110712,0.005095,0.117867,0.004257,0.330839,0.00264,0.061721,0.002899,0.105289,0.00512,0.210698,0.000702,0.03044,0.0,0.073382,0.004405,0.096782,0.003974,0.245833,0.050984,80
learned_failure_classifier,seen_shift,3,0.545833,0.047911,0.351871,0.050392,0.127104,0.007155,0.110284,0.005035,0.117447,0.004247,0.331119,0.002641,0.061201,0.00289,0.104773,0.005316,0.210698,0.000702,0.03044,0.0,0.074095,0.004382,0.096237,0.00405,0.229167,0.049095,80
learned_failure_classifier,seen_shift,4,0.495833,0.047557,0.301632,0.04955,0.126501,0.007268,0.110602,0.005054,0.11722,0.004133,0.329077,0.002668,0.06159,0.002903,0.105229,0.005304,0.210698,0.000702,0.03044,0.0,0.073376,0.004299,0.096453,0.003788,0.277083,0.052604,80
learned_failure_classifier,seen_shift,5,0.554167,0.04677,0.3598,0.048369,0.127104,0.007015,0.110258,0.004932,0.117071,0.004126,0.3305,0.002587,0.061817,0.002904,0.104828,0.005149,0.210698,0.000702,0.03044,0.0,0.073829,0.004351,0.096672,0.003795,0.197917,0.050021,80
learned_failure_classifier,seen_shift,6,0.522917,0.04853,0.328964,0.049962,0.126484,0.006982,0.110316,0.005063,0.116587,0.003998,0.330942,0.002745,0.061555,0.002811,0.10494,0.005312,0.210698,0.000702,0.03044,0.0,0.073951,0.004409,0.097196,0.004063,0.24375,0.054496,80
learned_failure_classifier,seen_shift,7,0.477083,0.044158,0.28278,0.046937,0.127314,0.00722,0.110377,0.005047,0.117369,0.004176,0.331364,0.002367,0.061596,0.002876,0.105133,0.005261,0.210698,0.000702,0.03044,0.0,0.074296,0.004289,0.095679,0.004011,0.325,0.050627,80
learned_failure_classifier,seen_shift,8,0.49375,0.044044,0.299634,0.045632,0.12767,0.007131,0.110902,0.004882,0.118575,0.004126,0.33014,0.002542,0.060861,0.002932,0.104484,0.005181,0.210698,0.000702,0.03044,0.0,0.073358,0.004329,0.09592,0.003983,0.277083,0.052924,80
learned_failure_classifier,seen_shift,9,0.533333,0.045904,0.338679,0.045735,0.126615,0.007084,0.11085,0.005087,0.117384,0.004295,0.329406,0.002737,0.06181,0.003031,0.105632,0.005321,0.210698,0.000702,0.03044,0.0,0.073093,0.004363,0.097473,0.004084,0.2125,0.049301,80
learned_failure_classifier,unseen_object,0,0.4875,0.047841,0.271292,0.052054,0.141715,0.008141,0.118956,0.005522,0.127827,0.004661,0.329663,0.002785,0.065613,0.003105,0.117363,0.006272,0.215549,0.000776,0.033788,0.0,0.080944,0.00509,0.104754,0.004509,0.28125,0.051844,80
learned_failure_classifier,unseen_object,1,0.46875,0.044292,0.252303,0.049346,0.141547,0.008092,0.118808,0.005228,0.127437,0.004509,0.330596,0.002617,0.065244,0.003041,0.118062,0.006248,0.215549,0.000776,0.033788,0.0,0.081552,0.00507,0.105934,0.004488,0.29375,0.052379,80
learned_failure_classifier,unseen_object,2,0.497917,0.0417,0.281739,0.045161,0.141633,0.008222,0.117311,0.005396,0.127208,0.004633,0.329126,0.00272,0.065652,0.003188,0.11742,0.006564,0.215549,0.000776,0.033788,0.0,0.081438,0.005281,0.104567,0.004284,0.235417,0.0471,80
learned_failure_classifier,unseen_object,3,0.522917,0.047118,0.30708,0.050744,0.142212,0.008395,0.118379,0.00548,0.126944,0.004584,0.329229,0.002478,0.065521,0.003101,0.117067,0.006046,0.215549,0.000776,0.033788,0.0,0.081141,0.005161,0.104632,0.004365,0.233333,0.048827,80
learned_failure_classifier,unseen_object,4,0.45,0.039155,0.234248,0.043839,0.141291,0.008199,0.118343,0.005585,0.127054,0.004514,0.329012,0.00287,0.065038,0.003278,0.117326,0.006197,0.215549,0.000776,0.033788,0.0,0.081228,0.005065,0.104685,0.004465,0.283333,0.047708,80
learned_failure_classifier,unseen_object,5,0.491667,0.044975,0.274785,0.046342,0.142554,0.008004,0.119053,0.005676,0.126927,0.004653,0.329168,0.002666,0.066309,0.003034,0.11771,0.00635,0.215549,0.000776,0.033788,0.0,0.081219,0.004951,0.105201,0.004203,0.216667,0.050793,80
learned_failure_classifier,unseen_object,6,0.49375,0.048076,0.276632,0.051604,0.142994,0.008169,0.117946,0.005629,0.128177,0.004539,0.331112,0.002974,0.065751,0.003219,0.117813,0.006277,0.215549,0.000776,0.033788,0.0,0.081981,0.005082,0.104533,0.00429,0.264583,0.055035,80
learned_failure_classifier,unseen_object,7,0.497917,0.047386,0.281024,0.050104,0.14242,0.008276,0.117947,0.005515,0.127638,0.004641,0.328765,0.002703,0.065473,0.003144,0.117741,0.006179,0.215549,0.000776,0.033788,0.0,0.081207,0.005097,0.105152,0.004318,0.272917,0.050408,80
learned_failure_classifier,unseen_object,8,0.477083,0.045662,0.261212,0.050697,0.141597,0.00837,0.118534,0.005529,0.1273,0.004556,0.330211,0.002814,0.064952,0.003323,0.117687,0.00634,0.215549,0.000776,0.033788,0.0,0.081078,0.004961,0.104945,0.004482,0.260417,0.05225,80
learned_failure_classifier,unseen_object,9,0.510417,0.044387,0.293572,0.045718,0.141734,0.008185,0.118492,0.005377,0.126838,0.004672,0.329835,0.002306,0.066292,0.002928,0.117955,0.006419,0.215549,0.000776,0.033788,0.0,0.081372,0.005182,0.105177,0.004253,0.24375,0.045736,80
learned_failure_classifier,unseen_contact,0,0.516667,0.047424,0.292072,0.048818,0.14849,0.008724,0.12547,0.006202,0.136654,0.004921,0.329491,0.002693,0.066838,0.003338,0.116327,0.006006,0.219218,0.000845,0.036872,0.0,0.08016,0.004902,0.11316,0.004715,0.266667,0.054389,80
learned_failure_classifier,unseen_contact,1,0.508333,0.043448,0.282568,0.047566,0.14845,0.00849,0.125697,0.005892,0.136985,0.004872,0.328021,0.002486,0.067696,0.003355,0.116601,0.006121,0.219218,0.000845,0.036872,0.0,0.080303,0.005106,0.11376,0.004733,0.210417,0.042602,80
learned_failure_classifier,unseen_contact,2,0.470833,0.048888,0.246774,0.051853,0.149178,0.008708,0.12525,0.006218,0.137015,0.004646,0.328196,0.002836,0.067976,0.003303,0.115632,0.006271,0.219218,0.000845,0.036872,0.0,0.079478,0.00511,0.112896,0.00484,0.28125,0.050525,80
learned_failure_classifier,unseen_contact,3,0.5,0.04965,0.275733,0.053801,0.147467,0.008628,0.125441,0.005883,0.137448,0.004944,0.329064,0.002894,0.067664,0.003437,0.116321,0.005928,0.219218,0.000845,0.036872,0.0,0.079326,0.005147,0.113056,0.004931,0.227083,0.047297,80
learned_failure_classifier,unseen_contact,4,0.489583,0.044005,0.263772,0.04794,0.148513,0.008682,0.125564,0.00595,0.136741,0.005026,0.326993,0.002432,0.068891,0.003342,0.115527,0.006069,0.219218,0.000845,0.036872,0.0,0.080223,0.005088,0.113133,0.004681,0.245833,0.044627,80
learned_failure_classifier,unseen_contact,5,0.464583,0.047812,0.240733,0.049749,0.148112,0.008711,0.124783,0.006061,0.137156,0.004965,0.329307,0.002668,0.067854,0.003442,0.116534,0.006,0.219218,0.000845,0.036872,0.0,0.080221,0.005002,0.112332,0.004648,0.260417,0.048216,80
learned_failure_classifier,unseen_contact,6,0.502083,0.04329,0.277149,0.047656,0.148664,0.00842,0.125397,0.006052,0.13745,0.004706,0.330459,0.002812,0.068131,0.003324,0.116741,0.006425,0.219218,0.000845,0.036872,0.0,0.079665,0.004865,0.113423,0.004582,0.252083,0.05099,80
learned_failure_classifier,unseen_contact,7,0.475,0.050023,0.250583,0.052489,0.148476,0.008503,0.12556,0.006037,0.136912,0.00483,0.329685,0.002364,0.067621,0.003508,0.116523,0.005964,0.219218,0.000845,0.036872,0.0,0.080529,0.005002,0.113322,0.004639,0.270833,0.054938,80
learned_failure_classifier,unseen_contact,8,0.45,0.042066,0.225109,0.047748,0.148144,0.008584,0.125352,0.005931,0.136914,0.004894,0.327977,0.002848,0.067309,0.003325,0.11655,0.005941,0.219218,0.000845,0.036872,0.0,0.079985,0.004872,0.112033,0.004743,0.289583,0.049221,80
learned_failure_classifier,unseen_contact,9,0.470833,0.041408,0.246237,0.043852,0.14837,0.008521,0.126181,0.006083,0.136389,0.005102,0.328829,0.00268,0.067637,0.003218,0.116034,0.006277,0.219218,0.000845,0.036872,0.0,0.079029,0.005009,0.111844,0.004666,0.277083,0.0486,80
learned_failure_classifier,unseen_compliance,0,0.504167,0.047911,0.281946,0.04994,0.14082,0.008197,0.123174,0.005917,0.134267,0.004967,0.327196,0.002847,0.070154,0.003484,0.117162,0.005936,0.220188,0.000832,0.036372,0.0,0.08193,0.005324,0.111123,0.004721,0.195833,0.044928,80
learned_failure_classifier,unseen_compliance,1,0.4875,0.048888,0.265115,0.052429,0.141051,0.008067,0.12302,0.005874,0.134164,0.004844,0.330207,0.003008,0.07065,0.003462,0.117581,0.006241,0.220188,0.000832,0.036372,0.0,0.081775,0.005107,0.111742,0.00476,0.227083,0.051073,80
learned_failure_classifier,unseen_compliance,2,0.460417,0.046939,0.237445,0.050269,0.141518,0.008195,0.122693,0.005916,0.135445,0.004812,0.326955,0.003394,0.070604,0.003352,0.117351,0.006133,0.220188,0.000832,0.036372,0.0,0.081368,0.005143,0.111277,0.004682,0.285417,0.052363,80
learned_failure_classifier,unseen_compliance,3,0.5,0.047566,0.2772,0.050506,0.141853,0.007918,0.122126,0.005833,0.134547,0.004848,0.328182,0.003021,0.070216,0.003549,0.117237,0.006239,0.220188,0.000832,0.036372,0.0,0.082233,0.005031,0.110457,0.004614,0.239583,0.050273,80
learned_failure_classifier,unseen_compliance,4,0.452083,0.043948,0.230888,0.04837,0.14127,0.008118,0.123329,0.005734,0.134542,0.005109,0.327157,0.002411,0.069472,0.003559,0.116581,0.006374,0.220188,0.000832,0.036372,0.0,0.082328,0.005333,0.111683,0.004646,0.283333,0.056161,80
learned_failure_classifier,unseen_compliance,5,0.483333,0.047067,0.260852,0.051422,0.142718,0.008103,0.122879,0.005703,0.134072,0.004719,0.327753,0.00253,0.070111,0.003471,0.115651,0.006111,0.220188,0.000832,0.036372,0.0,0.081568,0.004993,0.112284,0.004858,0.245833,0.049642,80
learned_failure_classifier,unseen_compliance,6,0.50625,0.044044,0.283918,0.045078,0.141535,0.008043,0.122835,0.005925,0.133631,0.004869,0.3277,0.002919,0.070302,0.003381,0.116469,0.006105,0.220188,0.000832,0.036372,0.0,0.081456,0.005343,0.110874,0.004651,0.229167,0.050116,80
learned_failure_classifier,unseen_compliance,7,0.44375,0.044992,0.221515,0.046802,0.142156,0.007835,0.122721,0.005984,0.133597,0.004944,0.328081,0.002726,0.070494,0.00342,0.117086,0.006075,0.220188,0.000832,0.036372,0.0,0.081747,0.00529,0.110643,0.004718,0.279167,0.049232,80
